Koordinatensystem : Lambert konform konisch
Rechtswert        : 4210500 Meter
Hochwert          : 2861500 Meter
Hoehenlage        : 32 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4210500 2861500  7  8 16  22.2 1001 213  3.8 6  8.0  47  228  238 372 -452  1
4210500 2861500  7  8 17  22.3 1001 214  4.5 4  8.0  47  378  110 362 -449  1
4210500 2861500  7  8 18  22.7 1000 219  3.2 4  8.2  48  131  143 354 -445  1
4210500 2861500  7  8 19  21.2 1000 276  3.3 5  8.3  50    4   77 356 -440  1
4210500 2861500  7  8 20  18.9 1001 358  2.7 6  8.7  59    0   30 359 -433  1
4210500 2861500  7  8 21  17.6 1001 183  2.9 7  9.3  70    0    0 361 -426  1
4210500 2861500  7  8 22  16.0 1002 157  2.7 6  9.4  78    0    0 357 -419  1
4210500 2861500  7  8 23  15.8 1002 198  2.9 5  9.1  80    0    0 346 -410  1
4210500 2861500  7  8 24  14.6 1003 210  2.5 3  9.1  83    0    0 335 -404  1
4210500 2861500  7  9  1  14.1 1003 198  3.0 2  9.1  88    0    0 322 -402  1
4210500 2861500  7  9  2  13.8 1003 210  3.0 2  8.7  87    0    0 316 -400  1
4210500 2861500  7  9  3  13.5 1003 201  2.6 3  8.2  83    0    0 317 -396  1
4210500 2861500  7  9  4  13.5 1002 216  3.0 5  8.0  82    0    0 330 -396  1
4210500 2861500  7  9  5  14.0 1002 225  3.3 7  8.2  82    2   13 349 -395  1
4210500 2861500  7  9  6  16.1 1003 230  4.3 4  8.4  78    0   37 348 -395  1
4210500 2861500  7  9  7  16.3 1003 228  4.6 5  8.8  76   74  107 342 -399  1
4210500 2861500  7  9  8  17.7 1003 224  5.5 6  9.0  73  103  175 354 -407  1
4210500 2861500  7  9  9  18.8 1003 235  6.1 6  8.9  67  169  230 361 -416  1
4210500 2861500  7  9 10  19.0 1003 224  6.3 6  8.9  65  196  278 362 -424  1
4210500 2861500  7  9 11  20.0 1003 250  6.6 6  8.7  60  107  319 362 -433  1
4210500 2861500  7  9 12  18.8 1003 246  5.3 5  8.5  60  305  309 356 -441  1
4210500 2861500  7  9 13  20.3 1003 258  4.8 7  8.6  60   62  324 359 -446  1
4210500 2861500  7  9 14  19.0 1003 285  5.1 7  9.2  64   43  303 365 -451  1
4210500 2861500  7  9 15  20.6 1003 275  5.3 4  9.2  63  278  271 355 -452  1
4210500 2861500  7  9 16  22.5 1003 263  6.2 5  8.6  53  263  228 352 -448  1
4210500 2861500  7  9 17  21.2 1003 270  3.2 5  8.4  51  155  199 354 -443  1
4210500 2861500  7  9 18  21.4 1003 293  3.3 3  8.4  52  170  133 345 -439  1
4210500 2861500  7  9 19  21.0 1003 271  2.9 4  8.6  54   35   94 341 -433  1
4210500 2861500  7  9 20  16.5 1003 271  7.5 6  9.0  66    0   17 345 -423  1
4210500 2861500  7  9 21  15.6 1004 272  4.6 7  9.2  80    0    0 349 -413  1
4210500 2861500  7  9 22  15.3 1005 257  4.3 7  9.1  82    0    0 351 -406  1
4210500 2861500  7  9 23  14.9 1006 267  4.0 6  8.9  82    0    0 346 -403  1
4210500 2861500  7  9 24  15.0 1006 249  4.4 6  8.7  82    0    0 342 -402  1
4210500 2861500  7 10  1  14.8 1006 249  4.7 8  8.6  81    0    0 352 -399  1
4210500 2861500  7 10  2  14.3 1007 250  5.1 7  8.4  81    0    0 356 -395  1
4210500 2861500  7 10  3  13.6 1007 260  4.4 5  8.1  81    0    0 341 -394  1
4210500 2861500  7 10  4  13.4 1007 255  4.5 6  8.0  82    0    0 336 -394  1
4210500 2861500  7 10  5  13.6 1007 254  4.8 6  7.8  81    0    6 340 -393  1
4210500 2861500  7 10  6  13.6 1007 250  5.2 6  7.7  79   13   51 339 -393  1
4210500 2861500  7 10  7  14.3 1008 259  5.7 7  7.6  76   52  119 343 -395  1
4210500 2861500  7 10  8  15.3 1008 263  6.5 6  7.8  74  100  191 346 -397  1
4210500 2861500  7 10  9  16.7 1008 263  6.1 6  7.9  69  200  244 344 -402  1
4210500 2861500  7 10 10  18.3 1008 264  6.1 5  7.6  61  165  310 345 -406  1
4210500 2861500  7 10 11  18.2 1008 254  5.3 5  7.5  57  185  347 345 -409  1
4210500 2861500  7 10 12  19.0 1008 267  5.7 4  7.4  55  425  305 344 -413  1
4210500 2861500  7 10 13  21.0 1008 264  6.4 5  7.1  48  416  312 348 -421  1
4210500 2861500  7 10 14  18.8 1007 295  6.9 6  7.1  48  115  345 354 -428  1
4210500 2861500  7 10 15  19.4 1007 287  5.1 5  7.2  52  116  316 351 -433  1
4210500 2861500  7 10 16  18.9 1008 290  6.5 6  7.4  53   18  240 350 -440  1
4210500 2861500  7 10 17  18.8 1008 290  4.6 5  7.6  55   58  217 348 -441  1
4210500 2861500  7 10 18  17.5 1008 328  5.2 5  7.7  58   88  165 343 -437  1
4210500 2861500  7 10 19  14.1 1008 322  4.0 6  8.2  73    0   51 338 -432  1
4210500 2861500  7 10 20  15.2 1009 261  2.8 6  8.7  83    0   24 340 -427  1
4210500 2861500  7 10 21  14.7 1009 273  1.9 6  8.7  81    0    0 340 -421  1
4210500 2861500  7 10 22  13.9 1009 240  2.1 5  8.6  84    0    0 334 -416  1
4210500 2861500  7 10 23  13.4 1009 225  2.1 4  8.5  87    0    0 324 -413  1
4210500 2861500  7 10 24  13.1 1010 238  2.2 1  8.7  91    0    0 309 -409  1
4210500 2861500  7 11  1  12.8 1010 255  2.7 2  8.7  92    0    0 302 -405  1
4210500 2861500  7 11  2  12.7 1010 261  2.4 0  8.3  90    0    0 296 -400  1
4210500 2861500  7 11  3  11.8 1010 227  2.0 1  8.0  90    0    0 290 -396  1
4210500 2861500  7 11  4  11.4 1010 238  1.7 3  7.8  91    0    0 298 -390  1
4210500 2861500  7 11  5  12.3 1010 259  1.3 5  8.1  93    0    3 313 -386  1
4210500 2861500  7 11  6  14.0 1009 225  1.9 7  8.5  90    0   14 332 -387  1
4210500 2861500  7 11  7  15.0 1009 200  1.7 8  8.7  84    0   71 347 -394  1
4210500 2861500  7 11  8  15.8 1009 208  2.0 8  8.8  80    1  140 355 -404  1
4210500 2861500  7 11  9  16.5 1009 222  2.8 7  9.1  79    4  196 357 -416  1
4210500 2861500  7 11 10  16.4 1009 205  3.1 7  9.6  82    9  249 356 -430  1
4210500 2861500  7 11 11  16.8 1009 189  2.9 8  9.9  84    0  199 361 -443  1
4210500 2861500  7 11 12  17.2 1009 206  3.8 8 10.2  84    0  155 367 -453  1
4210500 2861500  7 11 13  17.1 1009 208  4.0 8 10.7  87    0  157 370 -455  1
4210500 2861500  7 11 14  17.2 1009 213  2.7 7 11.2  91    1  240 369 -459  1
4210500 2861500  7 11 15  18.1 1009 213  3.2 7 11.7  92    0  204 368 -471  1
4210500 2861500  7 11 16  18.3 1009 135  0.5 8 12.2  92    0  124 374 -475  1
4210500 2861500  7 11 17  18.5 1008 206  3.6 8 12.5  94    0   89 379 -473  1
4210500 2861500  7 11 18  18.9 1008 218  2.5 7 12.6  92    7  139 376 -465  1
4210500 2861500  7 11 19  18.7 1008 176  1.9 8 12.6  92    5   83 376 -453  1
4210500 2861500  7 11 20  18.3 1008 146  2.1 8 12.7  94    0   31 379 -440  1
4210500 2861500  7 11 21  18.1 1007 140  2.4 8 12.3  93    0    0 379 -429  1
4210500 2861500  7 11 22  18.1 1007 132  2.8 8 12.1  92    0    0 379 -420  1
4210500 2861500  7 11 23  18.0 1007 140  2.8 8 12.2  93    0    0 379 -414  1
4210500 2861500  7 11 24  18.1 1007 134  2.6 7 12.2  93    0    0 375 -408  1
4210500 2861500  7 12  1  17.8 1006 135  2.9 5 12.0  92    0    0 364 -405  1
4210500 2861500  7 12  2  17.7 1006 125  2.9 4 11.8  92    0    0 352 -404  1
4210500 2861500  7 12  3  17.5 1005 135  3.2 6 11.9  94    0    0 356 -403  1
4210500 2861500  7 12  4  17.2 1004 154  2.9 7 12.0  96    0    0 365 -403  1
4210500 2861500  7 12  5  17.7 1004 177  2.8 8 11.9  94    0    3 372 -403  1
4210500 2861500  7 12  6  18.0 1004 179  2.2 7 11.8  91    0   14 372 -405  1
4210500 2861500  7 12  7  18.8 1004 207  3.1 7 11.6  86    0   69 368 -410  1
4210500 2861500  7 12  8  19.6 1004 210  2.9 7 11.6  82    0  115 371 -417  1
4210500 2861500  7 12  9  20.5 1004 202  3.6 7 12.0  80   66  261 374 -426  1
4210500 2861500  7 12 10  22.6 1004 223  3.7 5 12.2  75  300  293 375 -443  1
4210500 2861500  7 12 11  24.0 1004 206  4.4 6 12.5  69  120  359 379 -464  1
4210500 2861500  7 12 12  24.0 1005 205  3.4 7 12.9  68   11  291 388 -480  1
4210500 2861500  7 12 13  25.0 1005 198  5.1 6 12.8  66  151  379 392 -491  1
4210500 2861500  7 12 14  26.2 1004 197  5.2 5 12.3  59  474  297 390 -497  1
4210500 2861500  7 12 15  25.6 1003 210  5.7 6 11.7  55  271  327 390 -500  1
4210500 2861500  7 12 16  19.4 1003 300  7.3 8 11.6  67    0  127 386 -500  1
4210500 2861500  7 12 17  18.9 1004 293  3.2 8 12.4  88    0   83 381 -494  1
4210500 2861500  7 12 18  19.2 1004  19  1.6 5 12.9  92    5  128 370 -488  1
4210500 2861500  7 12 19  19.4 1003 264  0.9 8 12.9  90    5   83 371 -480  1
4210500 2861500  7 12 20  19.5 1003 209  1.1 7 12.9  90    0    9 377 -470  1
4210500 2861500  7 12 21  19.1 1003 204  1.8 7 12.9  91    0    0 374 -460  1
4210500 2861500  7 12 22  18.8 1004 133  1.9 6 12.9  93    0    0 371 -452  1
4210500 2861500  7 12 23  18.0 1004 168  3.2 6 12.6  94    0    0 365 -446  1
4210500 2861500  7 12 24  18.2 1004 180  2.8 7 12.3  93    0    0 366 -437  1
4210500 2861500  7 13  1  17.6 1004 188  3.1 5 12.0  92    0    0 360 -427  1
4210500 2861500  7 13  2  18.0 1003 193  4.2 6 11.8  91    0    0 354 -423  1
4210500 2861500  7 13  3  18.1 1003 251  3.8 6 11.7  89    0    0 358 -420  1
4210500 2861500  7 13  4  17.1 1003 237  3.0 6 11.4  89    0    0 356 -416  1
4210500 2861500  7 13  5  16.4 1003 240  2.7 6 11.1  92   11   18 353 -413  1
4210500 2861500  7 13  6  17.4 1003 246  3.5 6 11.0  90   58   56 351 -413  1
4210500 2861500  7 13  7  18.6 1003 237  3.2 5 10.9  83  179   87 348 -415  1
4210500 2861500  7 13  8  19.8 1004 226  3.5 5 10.6  75  136  181 346 -419  1
4210500 2861500  7 13  9  20.4 1004 219  4.0 6 10.4  70  273  212 355 -426  1
4210500 2861500  7 13 10  22.0 1004 224  4.6 5 10.2  64  330  259 360 -431  1
4210500 2861500  7 13 11  22.9 1004 218  6.3 5  9.7  57  375  292 362 -434  1
4210500 2861500  7 13 12  23.9 1004 232  5.9 6  9.2  51  203  357 371 -440  1
4210500 2861500  7 13 13  24.6 1003 251  4.7 7  9.0  47   72  342 383 -452  1
4210500 2861500  7 13 14  24.0 1003 247  7.1 7  8.7  46    3  243 387 -461  1
4210500 2861500  7 13 15  24.2 1004 258  5.8 6  8.7  46   22  269 381 -465  1
4210500 2861500  7 13 16  21.9 1004 285  6.9 6  8.5  48   33  251 371 -472  1
4210500 2861500  7 13 17  21.8 1004 272  6.0 7  8.3  50    1  147 370 -474  1
4210500 2861500  7 13 18  21.5 1005 269  5.3 7  8.0  49    0   78 373 -467  1
4210500 2861500  7 13 19  21.4 1005 263  4.9 7  7.5  47    1   66 372 -457  1
4210500 2861500  7 13 20  20.2 1005 287  3.9 6  7.6  49    0   23 367 -450  1
4210500 2861500  7 13 21  18.8 1005 276  2.7 6  8.0  56    0    0 362 -443  1
4210500 2861500  7 13 22  17.2 1006 293  2.1 6  8.3  64    0    0 359 -436  1
4210500 2861500  7 13 23  16.7 1006 217  2.1 5  8.5  70    0    0 351 -428  1
4210500 2861500  7 13 24  15.3 1007 238  1.5 3  8.5  74    0    0 333 -422  1
4210500 2861500  7 14  1  14.5 1007 228  1.8 4  8.5  79    0    0 323 -419  1
4210500 2861500  7 14  2  13.9 1007 285  1.4 5  8.3  82    0    0 329 -418  1
4210500 2861500  7 14  3  13.3 1008 305  2.3 5  8.3  85    0    0 331 -415  1
4210500 2861500  7 14  4  13.1 1007 152  1.2 5  8.4  88    0    0 330 -412  1
4210500 2861500  7 14  5  13.4 1007 288  1.1 6  8.3  87    0   11 335 -412  1
4210500 2861500  7 14  6  14.6 1007 335  0.4 7  8.8  87    0   23 346 -410  1
4210500 2861500  7 14  7  15.8 1007 317  0.7 7  9.2  84    0   82 354 -408  1
4210500 2861500  7 14  8  16.7 1008 198  1.1 7  9.2  79    0   89 359 -410  1
4210500 2861500  7 14  9  17.3 1008 172  0.9 7  9.2  75    0  117 362 -415  1
4210500 2861500  7 14 10  18.9 1008  12  1.2 7  9.2  70   15  208 367 -420  1
4210500 2861500  7 14 11  19.6 1008 274  1.0 7  9.1  65   30  236 372 -422  1
4210500 2861500  7 14 12  19.4 1008 264  1.3 8  9.0  63    0  187 378 -416  1
4210500 2861500  7 14 13  18.9 1008 278  1.9 8  9.2  66    0  151 383 -415  1
4210500 2861500  7 14 14  17.7 1009 310  2.6 7  9.7  74    0  199 379 -423  1
4210500 2861500  7 14 15  17.4 1009 309  1.8 8 10.0  79    0  193 375 -434  1
4210500 2861500  7 14 16  16.9 1009 324  2.3 8 10.0  81    0  130 375 -442  1
4210500 2861500  7 14 17  17.0 1009 332  1.4 8 10.0  82    0   82 373 -440  1
4210500 2861500  7 14 18  17.2 1009 225  1.2 7  9.9  80    0   69 370 -430  1
4210500 2861500  7 14 19  17.5 1009 259  1.8 7  9.9  79    0   42 367 -420  1
4210500 2861500  7 14 20  16.8 1009 272  2.4 6  9.9  81    0   24 363 -415  1
4210500 2861500  7 14 21  15.7 1009 292  2.4 4 10.0  86    0    0 348 -409  1
4210500 2861500  7 14 22  15.0 1009 236  1.8 1 10.0  91    0    0 326 -403  1
4210500 2861500  7 14 23  14.2 1010 260  1.8 1  9.8  93    0    0 311 -401  1
4210500 2861500  7 14 24  13.8 1010 269  3.5 1  9.4  94    0    0 308 -401  1
4210500 2861500  7 15  1  13.7 1011 289  2.5 1  9.3  94    0    0 308 -400  1
4210500 2861500  7 15  2  13.2 1011 302  2.5 1  8.9  92    0    0 306 -397  1
4210500 2861500  7 15  3  11.4 1011 265  2.5 0  8.1  90    0    0 297 -394  1
4210500 2861500  7 15  4  10.7 1012 287  2.3 0  7.6  92    0    0 288 -390  1
4210500 2861500  7 15  5  11.0 1012 270  2.4 2  7.5  92    6   14 294 -388  1
4210500 2861500  7 15  6  13.1 1012 292  2.6 2  7.8  89   94   42 304 -389  1
4210500 2861500  7 15  7  14.7 1013 303  3.3 2  8.3  83  243   49 309 -395  1
4210500 2861500  7 15  8  16.8 1013 294  4.4 2  8.7  77  390   79 313 -403  1
4210500 2861500  7 15  9  18.0 1013 284  4.5 4  9.1  73  468   63 330 -412  1
4210500 2861500  7 15 10  18.9 1014 279  4.2 5  9.0  68  260  247 348 -425  1
4210500 2861500  7 15 11  19.1 1014 283  4.1 6  8.7  63  153  313 360 -440  1
4210500 2861500  7 15 12  19.8 1015 297  4.2 7  8.6  61   33  304 370 -456  1
4210500 2861500  7 15 13  20.0 1015 249  4.9 7  8.4  58   39  308 373 -463  1
4210500 2861500  7 15 14  20.1 1015 285  5.3 7  8.3  57    2  238 370 -466  1
4210500 2861500  7 15 15  19.2 1015 275  5.1 6  8.5  60    1  209 362 -463  1
4210500 2861500  7 15 16  19.2 1016 326  5.1 7  8.6  62    0  124 358 -459  1
4210500 2861500  7 15 17  19.1 1016 286  5.2 6  8.8  63    3  157 357 -460  1
4210500 2861500  7 15 18  19.4 1016 287  3.6 6  8.9  64   35  145 355 -452  1
4210500 2861500  7 15 19  18.8 1017 308  3.1 7  9.0  65   22   86 360 -440  1
4210500 2861500  7 15 20  17.8 1017 276  2.6 7  9.0  69   15   36 363 -426  1
4210500 2861500  7 15 21  16.9 1017 271  2.4 7  8.9  72    0    0 359 -411  1
4210500 2861500  7 15 22  16.1 1018 264  2.5 6  8.9  76    0    0 351 -400  1
4210500 2861500  7 15 23  16.6 1018 267  2.7 6  9.2  77    0    0 347 -394  1
4210500 2861500  7 15 24  17.7 1018 275  2.7 5  9.7  76    0    0 346 -389  1
4210500 2861500  7 16  1  19.1 1014 284  2.6 5 10.3  74    0    0 351 -422  1
4210500 2861500  7 16  2  20.0 1015 293  2.3 4 10.8  73    0    0 367 -417  1
4210500 2861500  7 16  3  20.3 1015 296  2.1 4 11.1  73    0    0 367 -412  1
4210500 2861500  7 16  4  19.7 1016 296  1.9 3 11.0  75    0    0 354 -408  1
4210500 2861500  7 16  5  20.0 1016 285  2.0 3 11.2  76    4   13 346 -405  1
4210500 2861500  7 16  6  19.5 1016 276  1.6 1 11.2  82   71   51 338 -404  1
4210500 2861500  7 16  7  21.4 1017 301  2.1 3 11.5  76  112  103 342 -411  1
4210500 2861500  7 16  8  22.3 1017 299  2.0 6 11.5  70   16  158 358 -424  1
4210500 2861500  7 16  9  22.8 1017 287  2.4 5 11.2  66   62  242 364 -442  1
4210500 2861500  7 16 10  24.8 1018 281  2.9 4 10.1  55  320  246 362 -460  1
4210500 2861500  7 16 11  26.5 1018 279  3.0 4  8.2  40  585  162 364 -476  1
4210500 2861500  7 16 12  26.6 1018 302  3.3 5  7.3  34  340  322 367 -489  1
4210500 2861500  7 16 13  26.4 1017 306  3.7 4  7.1  33  265  351 368 -498  1
4210500 2861500  7 16 14  27.3 1017 298  2.9 5  7.2  33  290  310 371 -502  1
4210500 2861500  7 16 15  27.2 1017 283  2.9 5  7.4  33  422  202 373 -502  1
4210500 2861500  7 16 16  27.6 1017  15  2.5 4  7.0  31   60  256 370 -502  1
4210500 2861500  7 16 17  27.1 1016 287  2.0 3  6.9  30  166  211 366 -495  1
4210500 2861500  7 16 18  26.9 1016 303  2.5 2  7.0  32  232  113 359 -484  1
4210500 2861500  7 16 19  26.5 1016 347  2.0 1  6.8  31  103   87 352 -475  1
4210500 2861500  7 16 20  25.1 1016  15  1.2 3  7.0  34   17   38 349 -465  1
4210500 2861500  7 16 21  23.4 1016  17  1.1 2  7.7  41    0    0 347 -453  1
4210500 2861500  7 16 22  20.8 1016  91  0.5 2  8.2  49    0    0 339 -443  1
4210500 2861500  7 16 23  19.3 1015   9  0.4 1  8.2  56    0    0 331 -437  1
4210500 2861500  7 16 24  17.9 1015  56  0.5 1  8.5  64    0    0 327 -432  1
4210500 2861500  7 17  1  18.1 1015  81  0.8 1  8.5  66    0    0 326 -427  1
4210500 2861500  7 17  2  16.6 1014  86  0.8 1  8.6  70    0    0 324 -423  1
4210500 2861500  7 17  3  17.5 1014  95  1.6 1  8.8  73    0    0 323 -419  1
4210500 2861500  7 17  4  16.9 1013  92  1.5 2  8.7  71    0    0 324 -416  1
4210500 2861500  7 17  5  17.1 1012 101  1.8 2  8.7  71    1   12 325 -414  1
4210500 2861500  7 17  6  19.5 1012 105  2.1 2  8.9  68   31   56 329 -414  1
4210500 2861500  7 17  7  21.2 1012 101  3.0 4  9.5  63  112  109 341 -420  1
4210500 2861500  7 17  8  24.4 1011 111  4.2 3  9.9  57  291  118 354 -432  1
4210500 2861500  7 17  9  26.1 1010 118  5.2 4 10.0  49  296  202 365 -450  1
4210500 2861500  7 17 10  27.5 1009 120  5.6 4 10.1  46  508  167 374 -469  1
4210500 2861500  7 17 11  28.2 1009 126  5.0 6 10.3  44  189  350 386 -487  1
4210500 2861500  7 17 12  29.2 1008 120  6.1 6 10.5  42  248  368 397 -503  1
4210500 2861500  7 17 13  30.3 1007  96  6.2 6 11.2  42  242  374 403 -514  1
4210500 2861500  7 17 14  29.9 1006 114  5.5 6 11.5  43    2  234 408 -522  1
4210500 2861500  7 17 15  29.6 1005 160  4.9 7 11.2  42    0  101 411 -526  1
4210500 2861500  7 17 16  20.8 1004 179  3.9 7 12.2  60    0   62 400 -525  1
4210500 2861500  7 17 17  21.7 1005 305  1.5 7 13.9  86    0  121 390 -520  1
4210500 2861500  7 17 18  22.7 1004 155  1.8 6 14.8  87    0   86 389 -511  1
4210500 2861500  7 17 19  22.5 1004 152  1.1 8 15.0  86    0   25 393 -498  1
4210500 2861500  7 17 20  22.4 1004  54  0.6 7 15.1  87    0    5 396 -486  1
4210500 2861500  7 17 21  21.5 1004  63  1.1 7 14.6  87    0    0 392 -468  1
4210500 2861500  7 17 22  20.9 1004  72  1.1 7 14.2  89    0    0 390 -445  1
4210500 2861500  7 17 23  20.2 1003  67  1.8 7 14.3  92    0    0 391 -433  1
4210500 2861500  7 17 24  19.9 1002  65  2.0 7 14.0  93    0    0 390 -430  1
4210500 2861500  7 18  1  19.8 1002  80  2.4 7 13.7  92    0    0 391 -427  1
4210500 2861500  7 18  2  19.8 1001  97  2.5 7 13.6  92    0    0 390 -425  1
4210500 2861500  7 18  3  19.3 1000  21  2.6 7 13.5  93    0    0 389 -423  1
4210500 2861500  7 18  4  19.3  999  47  1.6 7 13.4  94    0    0 388 -417  1
4210500 2861500  7 18  5  19.2  999 134  3.1 7 13.4  94    0    2 386 -412  1
4210500 2861500  7 18  6  16.0  999 263  6.2 8 12.0  94    0   21 382 -410  1
4210500 2861500  7 18  7  15.1  999 254  6.1 8 10.4  93    0   32 377 -414  1
4210500 2861500  7 18  8  15.3 1000 268  5.7 8 10.2  92    0   67 377 -418  1
4210500 2861500  7 18  9  15.7 1001 256  5.4 8 10.2  91    0   83 378 -419  1
4210500 2861500  7 18 10  15.8 1002 267  5.7 7 10.0  88    0  143 373 -420  1
4210500 2861500  7 18 11  16.9 1003 252  5.2 7 10.1  85    0  187 370 -420  1
4210500 2861500  7 18 12  17.7 1003 272  4.9 8 10.1  81    8  248 377 -426  1
4210500 2861500  7 18 13  18.9 1003 265  4.2 7  9.9  74   80  294 380 -437  1
4210500 2861500  7 18 14  19.3 1004 251  3.8 7  9.7  69    3  223 378 -442  1
4210500 2861500  7 18 15  19.6 1004 253  2.8 7  9.2  64    3  202 378 -446  1
4210500 2861500  7 18 16  19.0 1004 247  3.0 7  9.1  64    0  161 377 -448  1
4210500 2861500  7 18 17  18.8 1005 227  3.5 8  9.6  69    1  140 381 -443  1
4210500 2861500  7 18 18  18.4 1004 205  2.4 7  9.8  73    0   89 380 -437  1
4210500 2861500  7 18 19  18.1 1004 191  2.8 7 10.2  77    0   41 377 -428  1
4210500 2861500  7 18 20  17.6 1005 187  3.0 7 10.6  82    0   14 376 -419  1
4210500 2861500  7 18 21  17.5 1005 179  1.9 7 10.7  84    0    0 375 -414  1
4210500 2861500  7 18 22  17.0 1005 203  2.6 7 10.6  86    0    0 374 -410  1
4210500 2861500  7 18 23  16.8 1005 255  2.4 7 10.6  87    0    0 373 -406  1
4210500 2861500  7 18 24  17.3 1006 275  4.4 8  9.7  79    0    0 377 -403  1
4210500 2861500  7 19  1  16.6 1006 278  4.3 8  9.0  74    0    0 381 -401  1
4210500 2861500  7 19  2  16.3 1006 278  4.3 8  9.1  77    0    0 378 -398  1
4210500 2861500  7 19  3  15.9 1006 277  3.8 7  9.1  79    0    0 373 -398  1
4210500 2861500  7 19  4  15.5 1007 277  3.8 8  9.2  82    0    0 372 -398  1
4210500 2861500  7 19  5  15.0 1007 275  3.4 8  9.2  84    6   14 377 -395  1
4210500 2861500  7 19  6  15.6 1007 266  2.9 8  9.3  85   21   49 377 -392  1
4210500 2861500  7 19  7  15.6 1007 268  3.5 6  9.4  84   54  111 368 -394  1
4210500 2861500  7 19  8  16.9 1008 272  3.6 6  9.4  81  153  170 360 -395  1
4210500 2861500  7 19  9  18.8 1008 260  4.3 4  9.3  72  373  160 355 -398  1
4210500 2861500  7 19 10  20.3 1008 261  5.0 3  8.4  59  421  212 346 -407  1
4210500 2861500  7 19 11  21.0 1008 256  5.5 4  7.7  51  308  315 351 -419  1
4210500 2861500  7 19 12  20.9 1008 256  6.2 7  7.7  49   29  306 367 -430  1
4210500 2861500  7 19 13  20.1 1008 274  4.9 7  8.0  53   63  339 374 -433  1
4210500 2861500  7 19 14  20.9 1008 266  4.9 7  8.2  54  111  339 373 -437  1
4210500 2861500  7 19 15  20.3 1008 254  4.5 7  8.0  52   66  295 371 -441  1
4210500 2861500  7 19 16  21.3 1008 261  4.0 5  8.2  53  139  260 366 -441  1
4210500 2861500  7 19 17  21.3 1008 256  4.4 4  8.6  54  105  222 360 -439  1
4210500 2861500  7 19 18  21.3 1008 247  4.5 5  8.6  54  119  156 358 -434  1
4210500 2861500  7 19 19  17.8 1008 255  5.9 6  8.4  59   17   87 358 -426  1
4210500 2861500  7 19 20  14.8 1009 255  3.8 6  8.7  74    0   15 352 -412  1
4210500 2861500  7 19 21  14.4 1009 245  2.7 4  9.2  88    0    0 341 -403  1
4210500 2861500  7 19 22  14.2 1010 227  2.6 4  9.4  91    0    0 332 -402  1
4210500 2861500  7 19 23  14.5 1010 242  2.9 4  9.5  92    0    0 332 -401  1
4210500 2861500  7 19 24  14.0 1010 255  3.4 2  9.4  92    0    0 322 -398  1
4210500 2861500  7 20  1  13.8 1011 253  3.3 1  9.0  90    0    0 306 -395  1
4210500 2861500  7 20  2  13.4 1010 245  2.7 1  8.8  90    0    0 301 -393  1
4210500 2861500  7 20  3  13.4 1011 243  2.7 1  8.6  89    0    0 300 -391  1
4210500 2861500  7 20  4  13.5 1011 229  2.5 1  8.4  86    0    0 299 -390  1
4210500 2861500  7 20  5  13.3 1011 211  2.2 3  8.3  86    0    4 306 -392  1
4210500 2861500  7 20  6  14.1 1011 203  2.0 5  8.3  85    0   23 323 -394  1
4210500 2861500  7 20  7  14.8 1011 205  3.0 6  8.5  82   17  103 339 -396  1
4210500 2861500  7 20  8  16.7 1011 208  3.4 5  8.9  79  164  171 345 -402  1
4210500 2861500  7 20  9  18.6 1011 226  4.9 3  9.1  72  384  160 338 -409  1
4210500 2861500  7 20 10  18.2 1010 247  6.7 6  9.0  68  121  301 343 -418  1
